date,year,month,day_of_week,day_of_month,week_of_year,season,barangay_id,medicine_name,medicine_category,quantity_requested
2023-01-23,2023,1,0,23,4,Dry,BRGY095,Loperamide,Antidiarrheal,4
2023-02-08,2023,2,2,8,6,Dry,BRGY095,Loperamide,Antidiarrheal,7
2023-02-21,2023,2,1,21,8,Dry,BRGY095,Loperamide,Antidiarrheal,4
2023-03-07,2023,3,1,7,10,Dry,BRGY095,Loperamide,Antidiarrheal,5
2023-03-18,2023,3,5,18,11,Dry,BRGY095,Loperamide,Antidiarrheal,8
2023-03-30,2023,3,3,30,13,Dry,BRGY095,Loperamide,Antidiarrheal,5
2023-04-13,2023,4,3,13,15,Dry,BRGY095,Loperamide,Antidiarrheal,9
2023-04-29,2023,4,5,29,17,Dry,BRGY095,Loperamide,Antidiarrheal,4
2023-05-09,2023,5,1,9,19,Dry,BRGY095,Loperamide,Antidiarrheal,6
2023-05-22,2023,5,0,22,21,Dry,BRGY095,Loperamide,Antidiarrheal,4
2023-06-05,2023,6,0,5,23,Wet,BRGY095,Loperamide,Antidiarrheal,6
2023-06-15,2023,6,3,15,24,Wet,BRGY095,Loperamide,Antidiarrheal,4
2023-06-30,2023,6,4,30,26,Wet,BRGY095,Loperamide,Antidiarrheal,3
2023-07-16,2023,7,6,16,28,Wet,BRGY095,Loperamide,Antidiarrheal,3
2023-07-28,2023,7,4,28,30,Wet,BRGY095,Loperamide,Antidiarrheal,1
2023-08-08,2023,8,1,8,32,Wet,BRGY095,Loperamide,Antidiarrheal,1
2023-08-22,2023,8,1,22,34,Wet,BRGY095,Loperamide,Antidiarrheal,1
2023-09-04,2023,9,0,4,36,Wet,BRGY095,Loperamide,Antidiarrheal,4
2023-09-15,2023,9,4,15,37,Wet,BRGY095,Loperamide,Antidiarrheal,4
2023-09-27,2023,9,2,27,39,Wet,BRGY095,Loperamide,Antidiarrheal,4
2023-10-07,2023,10,5,7,40,Wet,BRGY095,Loperamide,Antidiarrheal,7
2023-10-22,2023,10,6,22,42,Wet,BRGY095,Loperamide,Antidiarrheal,3
2023-11-07,2023,11,1,7,45,Wet,BRGY095,Loperamide,Antidiarrheal,3
2023-11-23,2023,11,3,23,47,Wet,BRGY095,Loperamide,Antidiarrheal,8
2023-12-03,2023,12,6,3,48,Dry,BRGY095,Loperamide,Antidiarrheal,1
2023-12-19,2023,12,1,19,51,Dry,BRGY095,Loperamide,Antidiarrheal,3
2024-01-03,2024,1,2,3,1,Dry,BRGY095,Loperamide,Antidiarrheal,8
2024-01-18,2024,1,3,18,3,Dry,BRGY095,Loperamide,Antidiarrheal,4
2024-02-01,2024,2,3,1,5,Dry,BRGY095,Loperamide,Antidiarrheal,4
2024-03-01,2024,3,4,1,9,Dry,BRGY095,Loperamide,Antidiarrheal,8
2024-03-14,2024,3,3,14,11,Dry,BRGY095,Loperamide,Antidiarrheal,5
2024-03-30,2024,3,5,30,13,Dry,BRGY095,Loperamide,Antidiarrheal,4
2024-04-09,2024,4,1,9,15,Dry,BRGY095,Loperamide,Antidiarrheal,5
2024-04-24,2024,4,2,24,17,Dry,BRGY095,Loperamide,Antidiarrheal,5
2024-05-09,2024,5,3,9,19,Dry,BRGY095,Loperamide,Antidiarrheal,7
2024-05-20,2024,5,0,20,21,Dry,BRGY095,Loperamide,Antidiarrheal,6
2024-06-01,2024,6,5,1,22,Wet,BRGY095,Loperamide,Antidiarrheal,6
2024-06-15,2024,6,5,15,24,Wet,BRGY095,Loperamide,Antidiarrheal,4
2024-06-26,2024,6,2,26,26,Wet,BRGY095,Loperamide,Antidiarrheal,4
2024-07-11,2024,7,3,11,28,Wet,BRGY095,Loperamide,Antidiarrheal,1
2024-07-25,2024,7,3,25,30,Wet,BRGY095,Loperamide,Antidiarrheal,1
2024-08-06,2024,8,1,6,32,Wet,BRGY095,Loperamide,Antidiarrheal,2
2024-08-20,2024,8,1,20,34,Wet,BRGY095,Loperamide,Antidiarrheal,3
2024-09-04,2024,9,2,4,36,Wet,BRGY095,Loperamide,Antidiarrheal,4
2024-09-19,2024,9,3,19,38,Wet,BRGY095,Loperamide,Antidiarrheal,7
2024-10-02,2024,10,2,2,40,Wet,BRGY095,Loperamide,Antidiarrheal,3
2024-10-13,2024,10,6,13,41,Wet,BRGY095,Loperamide,Antidiarrheal,2
2024-10-26,2024,10,5,26,43,Wet,BRGY095,Loperamide,Antidiarrheal,4
2024-11-05,2024,11,1,5,45,Wet,BRGY095,Loperamide,Antidiarrheal,3
2024-11-21,2024,11,3,21,47,Wet,BRGY095,Loperamide,Antidiarrheal,6
2024-12-06,2024,12,4,6,49,Dry,BRGY095,Loperamide,Antidiarrheal,6
2024-12-17,2024,12,1,17,51,Dry,BRGY095,Loperamide,Antidiarrheal,2
2025-01-01,2025,1,2,1,1,Dry,BRGY095,Loperamide,Antidiarrheal,3
2025-01-12,2025,1,6,12,2,Dry,BRGY095,Loperamide,Antidiarrheal,3
2025-01-25,2025,1,5,25,4,Dry,BRGY095,Loperamide,Antidiarrheal,4
2025-02-06,2025,2,3,6,6,Dry,BRGY095,Loperamide,Antidiarrheal,3
2025-02-20,2025,2,3,20,8,Dry,BRGY095,Loperamide,Antidiarrheal,5
2025-03-06,2025,3,3,6,10,Dry,BRGY095,Loperamide,Antidiarrheal,6
2025-03-22,2025,3,5,22,12,Dry,BRGY095,Loperamide,Antidiarrheal,6
2025-04-05,2025,4,5,5,14,Dry,BRGY095,Loperamide,Antidiarrheal,3
2025-04-20,2025,4,6,20,16,Dry,BRGY095,Loperamide,Antidiarrheal,6
2025-05-03,2025,5,5,3,18,Dry,BRGY095,Loperamide,Antidiarrheal,8
2025-05-17,2025,5,5,17,20,Dry,BRGY095,Loperamide,Antidiarrheal,5
2025-05-29,2025,5,3,29,22,Dry,BRGY095,Loperamide,Antidiarrheal,4
2025-06-10,2025,6,1,10,24,Wet,BRGY095,Loperamide,Antidiarrheal,2
2025-06-24,2025,6,1,24,26,Wet,BRGY095,Loperamide,Antidiarrheal,1
2025-07-04,2025,7,4,4,27,Wet,BRGY095,Loperamide,Antidiarrheal,3
2025-07-18,2025,7,4,18,29,Wet,BRGY095,Loperamide,Antidiarrheal,4
2025-07-29,2025,7,1,29,31,Wet,BRGY095,Loperamide,Antidiarrheal,1
2025-08-09,2025,8,5,9,32,Wet,BRGY095,Loperamide,Antidiarrheal,4
2025-08-22,2025,8,4,22,34,Wet,BRGY095,Loperamide,Antidiarrheal,1
2025-09-06,2025,9,5,6,36,Wet,BRGY095,Loperamide,Antidiarrheal,3
2025-09-17,2025,9,2,17,38,Wet,BRGY095,Loperamide,Antidiarrheal,5
2025-09-29,2025,9,0,29,40,Wet,BRGY095,Loperamide,Antidiarrheal,6
2025-10-14,2025,10,1,14,42,Wet,BRGY095,Loperamide,Antidiarrheal,2
2025-10-28,2025,10,1,28,44,Wet,BRGY095,Loperamide,Antidiarrheal,4
2025-11-13,2025,11,3,13,46,Wet,BRGY095,Loperamide,Antidiarrheal,2
2025-11-23,2025,11,6,23,47,Wet,BRGY095,Loperamide,Antidiarrheal,1
2025-12-05,2025,12,4,5,49,Dry,BRGY095,Loperamide,Antidiarrheal,2
2025-12-18,2025,12,3,18,51,Dry,BRGY095,Loperamide,Antidiarrheal,3
2025-12-28,2025,12,6,28,52,Dry,BRGY095,Loperamide,Antidiarrheal,4
2026-01-11,2026,1,6,11,2,Dry,BRGY095,Loperamide,Antidiarrheal,5
2026-01-24,2026,1,5,24,4,Dry,BRGY095,Loperamide,Antidiarrheal,4
2026-02-04,2026,2,2,4,6,Dry,BRGY095,Loperamide,Antidiarrheal,4
2026-02-16,2026,2,0,16,8,Dry,BRGY095,Loperamide,Antidiarrheal,8
2026-02-27,2026,2,4,27,9,Dry,BRGY095,Loperamide,Antidiarrheal,2
2026-03-09,2026,3,0,9,11,Dry,BRGY095,Loperamide,Antidiarrheal,3
2026-03-23,2026,3,0,23,13,Dry,BRGY095,Loperamide,Antidiarrheal,6
2026-04-05,2026,4,6,5,14,Dry,BRGY095,Loperamide,Antidiarrheal,4
2026-04-20,2026,4,0,20,17,Dry,BRGY095,Loperamide,Antidiarrheal,2
2026-05-01,2026,5,4,1,18,Dry,BRGY095,Loperamide,Antidiarrheal,5
2026-05-16,2026,5,5,16,20,Dry,BRGY095,Loperamide,Antidiarrheal,5
2026-05-27,2026,5,2,27,22,Dry,BRGY095,Loperamide,Antidiarrheal,5
2026-06-12,2026,6,4,12,24,Wet,BRGY095,Loperamide,Antidiarrheal,1
2026-06-22,2026,6,0,22,26,Wet,BRGY095,Loperamide,Antidiarrheal,5
2026-07-08,2026,7,2,8,28,Wet,BRGY095,Loperamide,Antidiarrheal,3
2026-07-20,2026,7,0,20,30,Wet,BRGY095,Loperamide,Antidiarrheal,4
2026-08-01,2026,8,5,1,31,Wet,BRGY095,Loperamide,Antidiarrheal,3
2021-08-23,2021,8,0,23,34,Wet,BRGY095,Metformin 500mg,Maintenance,3
2021-09-12,2021,9,6,12,36,Wet,BRGY095,Metformin 500mg,Maintenance,3
2021-10-03,2021,10,6,3,39,Wet,BRGY095,Metformin 500mg,Maintenance,3
2021-10-24,2021,10,6,24,42,Wet,BRGY095,Metformin 500mg,Maintenance,5
2021-11-14,2021,11,6,14,45,Wet,BRGY095,Metformin 500mg,Maintenance,4
2021-12-05,2021,12,6,5,48,Dry,BRGY095,Metformin 500mg,Maintenance,1
2021-12-23,2021,12,3,23,51,Dry,BRGY095,Metformin 500mg,Maintenance,2
2022-01-09,2022,1,6,9,1,Dry,BRGY095,Metformin 500mg,Maintenance,3
2022-01-29,2022,1,5,29,4,Dry,BRGY095,Metformin 500mg,Maintenance,3
2022-02-14,2022,2,0,14,7,Dry,BRGY095,Metformin 500mg,Maintenance,4
2022-03-05,2022,3,5,5,9,Dry,BRGY095,Metformin 500mg,Maintenance,2
2022-03-23,2022,3,2,23,12,Dry,BRGY095,Metformin 500mg,Maintenance,4
2022-04-11,2022,4,0,11,15,Dry,BRGY095,Metformin 500mg,Maintenance,2
2022-04-28,2022,4,3,28,17,Dry,BRGY095,Metformin 500mg,Maintenance,4
2022-05-18,2022,5,2,18,20,Dry,BRGY095,Metformin 500mg,Maintenance,4
2022-06-05,2022,6,6,5,22,Wet,BRGY095,Metformin 500mg,Maintenance,3
2022-06-25,2022,6,5,25,25,Wet,BRGY095,Metformin 500mg,Maintenance,4
2022-07-16,2022,7,5,16,28,Wet,BRGY095,Metformin 500mg,Maintenance,4
2022-08-04,2022,8,3,4,31,Wet,BRGY095,Metformin 500mg,Maintenance,4
2022-08-24,2022,8,2,24,34,Wet,BRGY095,Metformin 500mg,Maintenance,2
2022-09-12,2022,9,0,12,37,Wet,BRGY095,Metformin 500mg,Maintenance,2
2022-10-02,2022,10,6,2,39,Wet,BRGY095,Metformin 500mg,Maintenance,4
2022-10-19,2022,10,2,19,42,Wet,BRGY095,Metformin 500mg,Maintenance,5
2022-11-04,2022,11,4,4,44,Wet,BRGY095,Metformin 500mg,Maintenance,3
2022-11-21,2022,11,0,21,47,Wet,BRGY095,Metformin 500mg,Maintenance,3
2022-12-07,2022,12,2,7,49,Dry,BRGY095,Metformin 500mg,Maintenance,4
2022-12-24,2022,12,5,24,51,Dry,BRGY095,Metformin 500mg,Maintenance,5
2023-01-11,2023,1,2,11,2,Dry,BRGY095,Metformin 500mg,Maintenance,4
2023-01-28,2023,1,5,28,4,Dry,BRGY095,Metformin 500mg,Maintenance,1
2023-02-13,2023,2,0,13,7,Dry,BRGY095,Metformin 500mg,Maintenance,5
2023-03-06,2023,3,0,6,10,Dry,BRGY095,Metformin 500mg,Maintenance,3
2023-03-25,2023,3,5,25,12,Dry,BRGY095,Metformin 500mg,Maintenance,4
2023-04-15,2023,4,5,15,15,Dry,BRGY095,Metformin 500mg,Maintenance,4
2023-05-02,2023,5,1,2,18,Dry,BRGY095,Metformin 500mg,Maintenance,5
2023-05-21,2023,5,6,21,20,Dry,BRGY095,Metformin 500mg,Maintenance,5
2023-06-05,2023,6,0,5,23,Wet,BRGY095,Metformin 500mg,Maintenance,3
2023-06-24,2023,6,5,24,25,Wet,BRGY095,Metformin 500mg,Maintenance,3
2023-07-09,2023,7,6,9,27,Wet,BRGY095,Metformin 500mg,Maintenance,3
2023-07-26,2023,7,2,26,30,Wet,BRGY095,Metformin 500mg,Maintenance,5
2023-08-10,2023,8,3,10,32,Wet,BRGY095,Metformin 500mg,Maintenance,3
2023-08-26,2023,8,5,26,34,Wet,BRGY095,Metformin 500mg,Maintenance,4
2023-09-11,2023,9,0,11,37,Wet,BRGY095,Metformin 500mg,Maintenance,1
2023-09-26,2023,9,1,26,39,Wet,BRGY095,Metformin 500mg,Maintenance,3
2023-10-17,2023,10,1,17,42,Wet,BRGY095,Metformin 500mg,Maintenance,2
2023-11-06,2023,11,0,6,45,Wet,BRGY095,Metformin 500mg,Maintenance,3
2023-11-21,2023,11,1,21,47,Wet,BRGY095,Metformin 500mg,Maintenance,2
2023-12-12,2023,12,1,12,50,Dry,BRGY095,Metformin 500mg,Maintenance,1
2024-01-02,2024,1,1,2,1,Dry,BRGY095,Metformin 500mg,Maintenance,3
2024-01-20,2024,1,5,20,3,Dry,BRGY095,Metformin 500mg,Maintenance,6
2024-02-04,2024,2,6,4,5,Dry,BRGY095,Metformin 500mg,Maintenance,4
2024-02-24,2024,2,5,24,8,Dry,BRGY095,Metformin 500mg,Maintenance,5
2024-03-14,2024,3,3,14,11,Dry,BRGY095,Metformin 500mg,Maintenance,6
2024-04-03,2024,4,2,3,14,Dry,BRGY095,Metformin 500mg,Maintenance,4
2024-04-22,2024,4,0,22,17,Dry,BRGY095,Metformin 500mg,Maintenance,5
2024-05-08,2024,5,2,8,19,Dry,BRGY095,Metformin 500mg,Maintenance,2
2024-05-29,2024,5,2,29,22,Dry,BRGY095,Metformin 500mg,Maintenance,3
2024-06-19,2024,6,2,19,25,Wet,BRGY095,Metformin 500mg,Maintenance,6
2024-07-07,2024,7,6,7,27,Wet,BRGY095,Metformin 500mg,Maintenance,6
2024-07-24,2024,7,2,24,30,Wet,BRGY095,Metformin 500mg,Maintenance,7
2024-08-13,2024,8,1,13,33,Wet,BRGY095,Metformin 500mg,Maintenance,4
2024-08-29,2024,8,3,29,35,Wet,BRGY095,Metformin 500mg,Maintenance,1
2024-09-16,2024,9,0,16,38,Wet,BRGY095,Metformin 500mg,Maintenance,1
2024-10-03,2024,10,3,3,40,Wet,BRGY095,Metformin 500mg,Maintenance,8
2024-10-21,2024,10,0,21,43,Wet,BRGY095,Metformin 500mg,Maintenance,6
2024-11-05,2024,11,1,5,45,Wet,BRGY095,Metformin 500mg,Maintenance,4
2024-11-22,2024,11,4,22,47,Wet,BRGY095,Metformin 500mg,Maintenance,3
2024-12-09,2024,12,0,9,50,Dry,BRGY095,Metformin 500mg,Maintenance,2
2024-12-24,2024,12,1,24,52,Dry,BRGY095,Metformin 500mg,Maintenance,3
2025-01-13,2025,1,0,13,3,Dry,BRGY095,Metformin 500mg,Maintenance,2
2025-02-03,2025,2,0,3,6,Dry,BRGY095,Metformin 500mg,Maintenance,6
2025-02-18,2025,2,1,18,8,Dry,BRGY095,Metformin 500mg,Maintenance,3
2025-03-08,2025,3,5,8,10,Dry,BRGY095,Metformin 500mg,Maintenance,1
2025-03-25,2025,3,1,25,13,Dry,BRGY095,Metformin 500mg,Maintenance,5
2025-04-15,2025,4,1,15,16,Dry,BRGY095,Metformin 500mg,Maintenance,1
2025-04-30,2025,4,2,30,18,Dry,BRGY095,Metformin 500mg,Maintenance,3
2025-05-15,2025,5,3,15,20,Dry,BRGY095,Metformin 500mg,Maintenance,4
2025-06-04,2025,6,2,4,23,Wet,BRGY095,Metformin 500mg,Maintenance,5
2025-06-21,2025,6,5,21,25,Wet,BRGY095,Metformin 500mg,Maintenance,5
2025-07-08,2025,7,1,8,28,Wet,BRGY095,Metformin 500mg,Maintenance,2
2025-07-26,2025,7,5,26,30,Wet,BRGY095,Metformin 500mg,Maintenance,3
2025-08-16,2025,8,5,16,33,Wet,BRGY095,Metformin 500mg,Maintenance,2
2025-09-06,2025,9,5,6,36,Wet,BRGY095,Metformin 500mg,Maintenance,3
2025-09-21,2025,9,6,21,38,Wet,BRGY095,Metformin 500mg,Maintenance,4
2025-10-11,2025,10,5,11,41,Wet,BRGY095,Metformin 500mg,Maintenance,4
2025-10-30,2025,10,3,30,44,Wet,BRGY095,Metformin 500mg,Maintenance,4
2025-11-15,2025,11,5,15,46,Wet,BRGY095,Metformin 500mg,Maintenance,3
2025-12-02,2025,12,1,2,49,Dry,BRGY095,Metformin 500mg,Maintenance,4
2025-12-18,2025,12,3,18,51,Dry,BRGY095,Metformin 500mg,Maintenance,2
2026-01-05,2026,1,0,5,2,Dry,BRGY095,Metformin 500mg,Maintenance,3
2026-01-24,2026,1,5,24,4,Dry,BRGY095,Metformin 500mg,Maintenance,3
2026-02-09,2026,2,0,9,7,Dry,BRGY095,Metformin 500mg,Maintenance,4
2026-02-25,2026,2,2,25,9,Dry,BRGY095,Metformin 500mg,Maintenance,4
2026-03-13,2026,3,4,13,11,Dry,BRGY095,Metformin 500mg,Maintenance,4
2026-03-29,2026,3,6,29,13,Dry,BRGY095,Metformin 500mg,Maintenance,5
2026-04-17,2026,4,4,17,16,Dry,BRGY095,Metformin 500mg,Maintenance,2
2026-05-06,2026,5,2,6,19,Dry,BRGY095,Metformin 500mg,Maintenance,3
2026-05-23,2026,5,5,23,21,Dry,BRGY095,Metformin 500mg,Maintenance,3
2026-06-12,2026,6,4,12,24,Wet,BRGY095,Metformin 500mg,Maintenance,4
2026-07-01,2026,7,2,1,27,Wet,BRGY095,Metformin 500mg,Maintenance,4
2026-07-17,2026,7,4,17,29,Wet,BRGY095,Metformin 500mg,Maintenance,6
2026-08-01,2026,8,5,1,31,Wet,BRGY095,Metformin 500mg,Maintenance,4
2021-08-17,2021,8,1,17,33,Wet,BRGY096,Paracetamol 500mg,Pain Reliever,8
2021-09-13,2021,9,0,13,37,Wet,BRGY096,Paracetamol 500mg,Pain Reliever,6
2021-10-09,2021,10,5,9,40,Wet,BRGY096,Paracetamol 500mg,Pain Reliever,12
2021-11-01,2021,11,0,1,44,Wet,BRGY096,Paracetamol 500mg,Pain Reliever,4
2021-11-23,2021,11,1,23,47,Wet,BRGY096,Paracetamol 500mg,Pain Reliever,16
2021-12-17,2021,12,4,17,50,Dry,BRGY096,Paracetamol 500mg,Pain Reliever,13
2022-01-12,2022,1,2,12,2,Dry,BRGY096,Paracetamol 500mg,Pain Reliever,12
2022-02-05,2022,2,5,5,5,Dry,BRGY096,Paracetamol 500mg,Pain Reliever,9
2022-03-04,2022,3,4,4,9,Dry,BRGY096,Paracetamol 500mg,Pain Reliever,13
2022-03-29,2022,3,1,29,13,Dry,BRGY096,Paracetamol 500mg,Pain Reliever,6
2022-04-26,2022,4,1,26,17,Dry,BRGY096,Paracetamol 500mg,Pain Reliever,5
2022-05-21,2022,5,5,21,20,Dry,BRGY096,Paracetamol 500mg,Pain Reliever,2
2022-06-14,2022,6,1,14,24,Wet,BRGY096,Paracetamol 500mg,Pain Reliever,9
2022-07-08,2022,7,4,8,27,Wet,BRGY096,Paracetamol 500mg,Pain Reliever,2
2022-08-03,2022,8,2,3,31,Wet,BRGY096,Paracetamol 500mg,Pain Reliever,8
2022-08-26,2022,8,4,26,34,Wet,BRGY096,Paracetamol 500mg,Pain Reliever,12
2022-09-20,2022,9,1,20,38,Wet,BRGY096,Paracetamol 500mg,Pain Reliever,9
2022-10-18,2022,10,1,18,42,Wet,BRGY096,Paracetamol 500mg,Pain Reliever,5
2022-11-15,2022,11,1,15,46,Wet,BRGY096,Paracetamol 500mg,Pain Reliever,9
2022-12-07,2022,12,2,7,49,Dry,BRGY096,Paracetamol 500mg,Pain Reliever,5
2022-12-30,2022,12,4,30,52,Dry,BRGY096,Paracetamol 500mg,Pain Reliever,8
2023-01-23,2023,1,0,23,4,Dry,BRGY096,Paracetamol 500mg,Pain Reliever,4
2023-02-15,2023,2,2,15,7,Dry,BRGY096,Paracetamol 500mg,Pain Reliever,12
2023-03-09,2023,3,3,9,10,Dry,BRGY096,Paracetamol 500mg,Pain Reliever,12
2023-04-06,2023,4,3,6,14,Dry,BRGY096,Paracetamol 500mg,Pain Reliever,6
2023-04-30,2023,4,6,30,17,Dry,BRGY096,Paracetamol 500mg,Pain Reliever,11
2023-05-25,2023,5,3,25,21,Dry,BRGY096,Paracetamol 500mg,Pain Reliever,8
2023-06-22,2023,6,3,22,25,Wet,BRGY096,Paracetamol 500mg,Pain Reliever,6
2023-07-18,2023,7,1,18,29,Wet,BRGY096,Paracetamol 500mg,Pain Reliever,11
2023-08-14,2023,8,0,14,33,Wet,BRGY096,Paracetamol 500mg,Pain Reliever,12
2023-09-07,2023,9,3,7,36,Wet,BRGY096,Paracetamol 500mg,Pain Reliever,9
2023-10-01,2023,10,6,1,39,Wet,BRGY096,Paracetamol 500mg,Pain Reliever,4
2023-10-29,2023,10,6,29,43,Wet,BRGY096,Paracetamol 500mg,Pain Reliever,2
2023-11-26,2023,11,6,26,47,Wet,BRGY096,Paracetamol 500mg,Pain Reliever,1
2023-12-24,2023,12,6,24,51,Dry,BRGY096,Paracetamol 500mg,Pain Reliever,12
2024-01-18,2024,1,3,18,3,Dry,BRGY096,Paracetamol 500mg,Pain Reliever,6
2024-02-10,2024,2,5,10,6,Dry,BRGY096,Paracetamol 500mg,Pain Reliever,12
2024-03-07,2024,3,3,7,10,Dry,BRGY096,Paracetamol 500mg,Pain Reliever,6
2024-04-04,2024,4,3,4,14,Dry,BRGY096,Paracetamol 500mg,Pain Reliever,11
2024-05-02,2024,5,3,2,18,Dry,BRGY096,Paracetamol 500mg,Pain Reliever,12
2024-05-30,2024,5,3,30,22,Dry,BRGY096,Paracetamol 500mg,Pain Reliever,13
2024-06-26,2024,6,2,26,26,Wet,BRGY096,Paracetamol 500mg,Pain Reliever,6
2024-07-19,2024,7,4,19,29,Wet,BRGY096,Paracetamol 500mg,Pain Reliever,12
2024-08-11,2024,8,6,11,32,Wet,BRGY096,Paracetamol 500mg,Pain Reliever,5
2024-09-02,2024,9,0,2,36,Wet,BRGY096,Paracetamol 500mg,Pain Reliever,8
2024-09-27,2024,9,4,27,39,Wet,BRGY096,Paracetamol 500mg,Pain Reliever,5
2024-10-20,2024,10,6,20,42,Wet,BRGY096,Paracetamol 500mg,Pain Reliever,9
2024-11-16,2024,11,5,16,46,Wet,BRGY096,Paracetamol 500mg,Pain Reliever,11
2024-12-10,2024,12,1,10,50,Dry,BRGY096,Paracetamol 500mg,Pain Reliever,11
2025-01-02,2025,1,3,2,1,Dry,BRGY096,Paracetamol 500mg,Pain Reliever,6
2025-01-30,2025,1,3,30,5,Dry,BRGY096,Paracetamol 500mg,Pain Reliever,5
2025-02-27,2025,2,3,27,9,Dry,BRGY096,Paracetamol 500mg,Pain Reliever,6
2025-03-25,2025,3,1,25,13,Dry,BRGY096,Paracetamol 500mg,Pain Reliever,5
2025-04-22,2025,4,1,22,17,Dry,BRGY096,Paracetamol 500mg,Pain Reliever,4
2025-05-20,2025,5,1,20,21,Dry,BRGY096,Paracetamol 500mg,Pain Reliever,4
2025-06-16,2025,6,0,16,25,Wet,BRGY096,Paracetamol 500mg,Pain Reliever,2
2025-07-14,2025,7,0,14,29,Wet,BRGY096,Paracetamol 500mg,Pain Reliever,9
2025-08-11,2025,8,0,11,33,Wet,BRGY096,Paracetamol 500mg,Pain Reliever,9
2025-09-06,2025,9,5,6,36,Wet,BRGY096,Paracetamol 500mg,Pain Reliever,5
2025-10-04,2025,10,5,4,40,Wet,BRGY096,Paracetamol 500mg,Pain Reliever,6
2025-10-30,2025,10,3,30,44,Wet,BRGY096,Paracetamol 500mg,Pain Reliever,8
2025-11-26,2025,11,2,26,48,Wet,BRGY096,Paracetamol 500mg,Pain Reliever,6
2025-12-19,2025,12,4,19,51,Dry,BRGY096,Paracetamol 500mg,Pain Reliever,5
2026-01-14,2026,1,2,14,3,Dry,BRGY096,Paracetamol 500mg,Pain Reliever,8
2026-02-06,2026,2,4,6,6,Dry,BRGY096,Paracetamol 500mg,Pain Reliever,13
2026-03-02,2026,3,0,2,10,Dry,BRGY096,Paracetamol 500mg,Pain Reliever,6
2026-03-25,2026,3,2,25,13,Dry,BRGY096,Paracetamol 500mg,Pain Reliever,8
2026-04-19,2026,4,6,19,16,Dry,BRGY096,Paracetamol 500mg,Pain Reliever,8
2026-05-16,2026,5,5,16,20,Dry,BRGY096,Paracetamol 500mg,Pain Reliever,5
2026-06-10,2026,6,2,10,24,Wet,BRGY096,Paracetamol 500mg,Pain Reliever,9
2026-07-05,2026,7,6,5,27,Wet,BRGY096,Paracetamol 500mg,Pain Reliever,6
2026-07-29,2026,7,2,29,31,Wet,BRGY096,Paracetamol 500mg,Pain Reliever,6
2021-08-21,2021,8,5,21,33,Wet,BRGY096,Biogesic,Pain Reliever,9
2021-09-03,2021,9,4,3,35,Wet,BRGY096,Biogesic,Pain Reliever,12
2021-09-17,2021,9,4,17,37,Wet,BRGY096,Biogesic,Pain Reliever,4
2021-10-02,2021,10,5,2,39,Wet,BRGY096,Biogesic,Pain Reliever,4
2021-10-19,2021,10,1,19,42,Wet,BRGY096,Biogesic,Pain Reliever,11
2021-11-02,2021,11,1,2,44,Wet,BRGY096,Biogesic,Pain Reliever,5
2021-11-21,2021,11,6,21,46,Wet,BRGY096,Biogesic,Pain Reliever,2
2021-12-06,2021,12,0,6,49,Dry,BRGY096,Biogesic,Pain Reliever,8
2021-12-22,2021,12,2,22,51,Dry,BRGY096,Biogesic,Pain Reliever,8
2022-01-05,2022,1,2,5,1,Dry,BRGY096,Biogesic,Pain Reliever,4
2022-01-21,2022,1,4,21,3,Dry,BRGY096,Biogesic,Pain Reliever,16
2022-02-08,2022,2,1,8,6,Dry,BRGY096,Biogesic,Pain Reliever,8
2022-02-24,2022,2,3,24,8,Dry,BRGY096,Biogesic,Pain Reliever,6
2022-03-10,2022,3,3,10,10,Dry,BRGY096,Biogesic,Pain Reliever,16
2022-03-25,2022,3,4,25,12,Dry,BRGY096,Biogesic,Pain Reliever,13
2022-04-10,2022,4,6,10,14,Dry,BRGY096,Biogesic,Pain Reliever,6
2022-04-25,2022,4,0,25,17,Dry,BRGY096,Biogesic,Pain Reliever,9
2022-05-10,2022,5,1,10,19,Dry,BRGY096,Biogesic,Pain Reliever,6
2022-05-26,2022,5,3,26,21,Dry,BRGY096,Biogesic,Pain Reliever,6
2022-06-13,2022,6,0,13,24,Wet,BRGY096,Biogesic,Pain Reliever,9
2022-07-02,2022,7,5,2,26,Wet,BRGY096,Biogesic,Pain Reliever,2
2022-07-21,2022,7,3,21,29,Wet,BRGY096,Biogesic,Pain Reliever,11
2022-08-06,2022,8,5,6,31,Wet,BRGY096,Biogesic,Pain Reliever,13
2022-08-25,2022,8,3,25,34,Wet,BRGY096,Biogesic,Pain Reliever,8
2022-09-13,2022,9,1,13,37,Wet,BRGY096,Biogesic,Pain Reliever,2
2022-09-27,2022,9,1,27,39,Wet,BRGY096,Biogesic,Pain Reliever,6
2022-10-13,2022,10,3,13,41,Wet,BRGY096,Biogesic,Pain Reliever,6
2022-10-28,2022,10,4,28,43,Wet,BRGY096,Biogesic,Pain Reliever,6
2022-11-14,2022,11,0,14,46,Wet,BRGY096,Biogesic,Pain Reliever,2
2022-12-02,2022,12,4,2,48,Dry,BRGY096,Biogesic,Pain Reliever,4
2022-12-16,2022,12,4,16,50,Dry,BRGY096,Biogesic,Pain Reliever,6
2023-01-04,2023,1,2,4,1,Dry,BRGY096,Biogesic,Pain Reliever,9
2023-01-17,2023,1,1,17,3,Dry,BRGY096,Biogesic,Pain Reliever,1
