date,year,month,day_of_week,day_of_month,week_of_year,season,medicine_name,medicine_category,quantity_dispensed
2024-04-03,2024,4,2,3,14,Dry,Metformin 500mg,Maintenance,7
2024-04-04,2024,4,3,4,14,Dry,Metformin 500mg,Maintenance,6
2024-04-05,2024,4,4,5,14,Dry,Metformin 500mg,Maintenance,11
2024-04-06,2024,4,5,6,14,Dry,Metformin 500mg,Maintenance,7
2024-04-08,2024,4,0,8,15,Dry,Metformin 500mg,Maintenance,4
2024-04-09,2024,4,1,9,15,Dry,Metformin 500mg,Maintenance,4
2024-04-10,2024,4,2,10,15,Dry,Metformin 500mg,Maintenance,7
2024-04-11,2024,4,3,11,15,Dry,Metformin 500mg,Maintenance,6
2024-04-12,2024,4,4,12,15,Dry,Metformin 500mg,Maintenance,11
2024-04-13,2024,4,5,13,15,Dry,Metformin 500mg,Maintenance,4
2024-04-14,2024,4,6,14,15,Dry,Metformin 500mg,Maintenance,2
2024-04-15,2024,4,0,15,16,Dry,Metformin 500mg,Maintenance,9
2024-04-16,2024,4,1,16,16,Dry,Metformin 500mg,Maintenance,4
2024-04-17,2024,4,2,17,16,Dry,Metformin 500mg,Maintenance,7
2024-04-18,2024,4,3,18,16,Dry,Metformin 500mg,Maintenance,10
2024-04-19,2024,4,4,19,16,Dry,Metformin 500mg,Maintenance,7
2024-04-20,2024,4,5,20,16,Dry,Metformin 500mg,Maintenance,3
2024-04-21,2024,4,6,21,16,Dry,Metformin 500mg,Maintenance,2
2024-04-22,2024,4,0,22,17,Dry,Metformin 500mg,Maintenance,8
2024-04-23,2024,4,1,23,17,Dry,Metformin 500mg,Maintenance,7
2024-04-24,2024,4,2,24,17,Dry,Metformin 500mg,Maintenance,5
2024-04-25,2024,4,3,25,17,Dry,Metformin 500mg,Maintenance,5
2024-04-26,2024,4,4,26,17,Dry,Metformin 500mg,Maintenance,9
2024-04-27,2024,4,5,27,17,Dry,Metformin 500mg,Maintenance,7
2024-04-28,2024,4,6,28,17,Dry,Metformin 500mg,Maintenance,1
2024-04-29,2024,4,0,29,18,Dry,Metformin 500mg,Maintenance,7
2024-04-30,2024,4,1,30,18,Dry,Metformin 500mg,Maintenance,7
2024-05-01,2024,5,2,1,18,Dry,Metformin 500mg,Maintenance,9
2024-05-02,2024,5,3,2,18,Dry,Metformin 500mg,Maintenance,6
2024-05-03,2024,5,4,3,18,Dry,Metformin 500mg,Maintenance,7
2024-05-04,2024,5,5,4,18,Dry,Metformin 500mg,Maintenance,4
2024-05-05,2024,5,6,5,18,Dry,Metformin 500mg,Maintenance,1
2024-05-06,2024,5,0,6,19,Dry,Metformin 500mg,Maintenance,8
2024-05-07,2024,5,1,7,19,Dry,Metformin 500mg,Maintenance,10
2024-05-08,2024,5,2,8,19,Dry,Metformin 500mg,Maintenance,6
2024-05-09,2024,5,3,9,19,Dry,Metformin 500mg,Maintenance,5
2024-05-10,2024,5,4,10,19,Dry,Metformin 500mg,Maintenance,7
2024-05-11,2024,5,5,11,19,Dry,Metformin 500mg,Maintenance,7
2024-05-12,2024,5,6,12,19,Dry,Metformin 500mg,Maintenance,3
2024-05-13,2024,5,0,13,20,Dry,Metformin 500mg,Maintenance,8
2024-05-14,2024,5,1,14,20,Dry,Metformin 500mg,Maintenance,3
2024-05-15,2024,5,2,15,20,Dry,Metformin 500mg,Maintenance,7
2024-05-16,2024,5,3,16,20,Dry,Metformin 500mg,Maintenance,8
2024-05-17,2024,5,4,17,20,Dry,Metformin 500mg,Maintenance,5
2024-05-18,2024,5,5,18,20,Dry,Metformin 500mg,Maintenance,1
2024-05-19,2024,5,6,19,20,Dry,Metformin 500mg,Maintenance,6
2024-05-20,2024,5,0,20,21,Dry,Metformin 500mg,Maintenance,5
2024-05-21,2024,5,1,21,21,Dry,Metformin 500mg,Maintenance,11
2024-05-22,2024,5,2,22,21,Dry,Metformin 500mg,Maintenance,8
2024-05-23,2024,5,3,23,21,Dry,Metformin 500mg,Maintenance,8
2024-05-24,2024,5,4,24,21,Dry,Metformin 500mg,Maintenance,13
2024-05-25,2024,5,5,25,21,Dry,Metformin 500mg,Maintenance,2
2024-05-26,2024,5,6,26,21,Dry,Metformin 500mg,Maintenance,2
2024-05-27,2024,5,0,27,22,Dry,Metformin 500mg,Maintenance,10
2024-05-28,2024,5,1,28,22,Dry,Metformin 500mg,Maintenance,6
2024-05-29,2024,5,2,29,22,Dry,Metformin 500mg,Maintenance,7
2024-05-30,2024,5,3,30,22,Dry,Metformin 500mg,Maintenance,6
2024-05-31,2024,5,4,31,22,Dry,Metformin 500mg,Maintenance,6
2024-06-01,2024,6,5,1,22,Wet,Metformin 500mg,Maintenance,3
2024-06-02,2024,6,6,2,22,Wet,Metformin 500mg,Maintenance,3
2024-06-03,2024,6,0,3,23,Wet,Metformin 500mg,Maintenance,9
2024-06-04,2024,6,1,4,23,Wet,Metformin 500mg,Maintenance,7
2024-06-05,2024,6,2,5,23,Wet,Metformin 500mg,Maintenance,12
2024-06-06,2024,6,3,6,23,Wet,Metformin 500mg,Maintenance,9
2024-06-07,2024,6,4,7,23,Wet,Metformin 500mg,Maintenance,7
2024-06-08,2024,6,5,8,23,Wet,Metformin 500mg,Maintenance,7
2024-06-09,2024,6,6,9,23,Wet,Metformin 500mg,Maintenance,1
2024-06-10,2024,6,0,10,24,Wet,Metformin 500mg,Maintenance,9
2024-06-11,2024,6,1,11,24,Wet,Metformin 500mg,Maintenance,8
2024-06-12,2024,6,2,12,24,Wet,Metformin 500mg,Maintenance,7
2024-06-13,2024,6,3,13,24,Wet,Metformin 500mg,Maintenance,4
2024-06-14,2024,6,4,14,24,Wet,Metformin 500mg,Maintenance,6
2024-06-15,2024,6,5,15,24,Wet,Metformin 500mg,Maintenance,4
2024-06-16,2024,6,6,16,24,Wet,Metformin 500mg,Maintenance,3
2024-06-17,2024,6,0,17,25,Wet,Metformin 500mg,Maintenance,7
2024-06-18,2024,6,1,18,25,Wet,Metformin 500mg,Maintenance,10
2024-06-19,2024,6,2,19,25,Wet,Metformin 500mg,Maintenance,10
2024-06-20,2024,6,3,20,25,Wet,Metformin 500mg,Maintenance,11
2024-06-21,2024,6,4,21,25,Wet,Metformin 500mg,Maintenance,4
2024-06-22,2024,6,5,22,25,Wet,Metformin 500mg,Maintenance,3
2024-06-23,2024,6,6,23,25,Wet,Metformin 500mg,Maintenance,1
2024-06-24,2024,6,0,24,26,Wet,Metformin 500mg,Maintenance,7
2024-06-25,2024,6,1,25,26,Wet,Metformin 500mg,Maintenance,10
2024-06-26,2024,6,2,26,26,Wet,Metformin 500mg,Maintenance,15
2024-06-27,2024,6,3,27,26,Wet,Metformin 500mg,Maintenance,11
2024-06-28,2024,6,4,28,26,Wet,Metformin 500mg,Maintenance,7
2024-06-29,2024,6,5,29,26,Wet,Metformin 500mg,Maintenance,3
2024-06-30,2024,6,6,30,26,Wet,Metformin 500mg,Maintenance,2
2024-07-01,2024,7,0,1,27,Wet,Metformin 500mg,Maintenance,7
2024-07-02,2024,7,1,2,27,Wet,Metformin 500mg,Maintenance,9
2024-07-03,2024,7,2,3,27,Wet,Metformin 500mg,Maintenance,14
2024-07-04,2024,7,3,4,27,Wet,Metformin 500mg,Maintenance,6
2024-07-05,2024,7,4,5,27,Wet,Metformin 500mg,Maintenance,7
2024-07-06,2024,7,5,6,27,Wet,Metformin 500mg,Maintenance,8
2024-07-07,2024,7,6,7,27,Wet,Metformin 500mg,Maintenance,1
2024-07-08,2024,7,0,8,28,Wet,Metformin 500mg,Maintenance,9
2024-07-09,2024,7,1,9,28,Wet,Metformin 500mg,Maintenance,4
2024-07-10,2024,7,2,10,28,Wet,Metformin 500mg,Maintenance,9
2024-07-11,2024,7,3,11,28,Wet,Metformin 500mg,Maintenance,6
2024-07-12,2024,7,4,12,28,Wet,Metformin 500mg,Maintenance,6
2024-07-13,2024,7,5,13,28,Wet,Metformin 500mg,Maintenance,5
2024-07-14,2024,7,6,14,28,Wet,Metformin 500mg,Maintenance,2
2024-07-15,2024,7,0,15,29,Wet,Metformin 500mg,Maintenance,6
2024-07-16,2024,7,1,16,29,Wet,Metformin 500mg,Maintenance,6
2024-07-17,2024,7,2,17,29,Wet,Metformin 500mg,Maintenance,4
2024-07-18,2024,7,3,18,29,Wet,Metformin 500mg,Maintenance,7
2024-07-19,2024,7,4,19,29,Wet,Metformin 500mg,Maintenance,6
2024-07-20,2024,7,5,20,29,Wet,Metformin 500mg,Maintenance,1
2024-07-21,2024,7,6,21,29,Wet,Metformin 500mg,Maintenance,1
2024-07-22,2024,7,0,22,30,Wet,Metformin 500mg,Maintenance,9
2024-07-23,2024,7,1,23,30,Wet,Metformin 500mg,Maintenance,5
2024-07-24,2024,7,2,24,30,Wet,Metformin 500mg,Maintenance,6
2024-07-25,2024,7,3,25,30,Wet,Metformin 500mg,Maintenance,8
2024-07-26,2024,7,4,26,30,Wet,Metformin 500mg,Maintenance,7
2024-07-27,2024,7,5,27,30,Wet,Metformin 500mg,Maintenance,5
2024-07-29,2024,7,0,29,31,Wet,Metformin 500mg,Maintenance,7
2024-07-30,2024,7,1,30,31,Wet,Metformin 500mg,Maintenance,7
2024-07-31,2024,7,2,31,31,Wet,Metformin 500mg,Maintenance,6
2024-08-01,2024,8,3,1,31,Wet,Metformin 500mg,Maintenance,9
2024-08-02,2024,8,4,2,31,Wet,Metformin 500mg,Maintenance,6
2024-08-03,2024,8,5,3,31,Wet,Metformin 500mg,Maintenance,3
2024-08-04,2024,8,6,4,31,Wet,Metformin 500mg,Maintenance,1
2024-08-05,2024,8,0,5,32,Wet,Metformin 500mg,Maintenance,5
2024-08-06,2024,8,1,6,32,Wet,Metformin 500mg,Maintenance,8
2024-08-07,2024,8,2,7,32,Wet,Metformin 500mg,Maintenance,3
2024-08-08,2024,8,3,8,32,Wet,Metformin 500mg,Maintenance,10
2024-08-09,2024,8,4,9,32,Wet,Metformin 500mg,Maintenance,5
2024-08-10,2024,8,5,10,32,Wet,Metformin 500mg,Maintenance,7
2024-08-11,2024,8,6,11,32,Wet,Metformin 500mg,Maintenance,2
2024-08-12,2024,8,0,12,33,Wet,Metformin 500mg,Maintenance,9
2024-08-13,2024,8,1,13,33,Wet,Metformin 500mg,Maintenance,10
2024-08-14,2024,8,2,14,33,Wet,Metformin 500mg,Maintenance,4
2024-08-15,2024,8,3,15,33,Wet,Metformin 500mg,Maintenance,9
2024-08-16,2024,8,4,16,33,Wet,Metformin 500mg,Maintenance,3
2024-08-17,2024,8,5,17,33,Wet,Metformin 500mg,Maintenance,3
2024-08-18,2024,8,6,18,33,Wet,Metformin 500mg,Maintenance,1
2024-08-19,2024,8,0,19,34,Wet,Metformin 500mg,Maintenance,6
2024-08-20,2024,8,1,20,34,Wet,Metformin 500mg,Maintenance,7
2024-08-21,2024,8,2,21,34,Wet,Metformin 500mg,Maintenance,8
2024-08-22,2024,8,3,22,34,Wet,Metformin 500mg,Maintenance,8
2024-08-23,2024,8,4,23,34,Wet,Metformin 500mg,Maintenance,10
2024-08-24,2024,8,5,24,34,Wet,Metformin 500mg,Maintenance,1
2024-08-25,2024,8,6,25,34,Wet,Metformin 500mg,Maintenance,3
2024-08-26,2024,8,0,26,35,Wet,Metformin 500mg,Maintenance,9
2024-08-27,2024,8,1,27,35,Wet,Metformin 500mg,Maintenance,6
2024-08-28,2024,8,2,28,35,Wet,Metformin 500mg,Maintenance,4
2024-08-29,2024,8,3,29,35,Wet,Metformin 500mg,Maintenance,8
2024-08-30,2024,8,4,30,35,Wet,Metformin 500mg,Maintenance,6
2024-08-31,2024,8,5,31,35,Wet,Metformin 500mg,Maintenance,7
2024-09-02,2024,9,0,2,36,Wet,Metformin 500mg,Maintenance,4
2024-09-03,2024,9,1,3,36,Wet,Metformin 500mg,Maintenance,10
2024-09-04,2024,9,2,4,36,Wet,Metformin 500mg,Maintenance,7
2024-09-05,2024,9,3,5,36,Wet,Metformin 500mg,Maintenance,12
2024-09-06,2024,9,4,6,36,Wet,Metformin 500mg,Maintenance,7
2024-09-07,2024,9,5,7,36,Wet,Metformin 500mg,Maintenance,1
2024-09-09,2024,9,0,9,37,Wet,Metformin 500mg,Maintenance,5
2024-09-10,2024,9,1,10,37,Wet,Metformin 500mg,Maintenance,6
2024-09-11,2024,9,2,11,37,Wet,Metformin 500mg,Maintenance,8
2024-09-12,2024,9,3,12,37,Wet,Metformin 500mg,Maintenance,5
2024-09-13,2024,9,4,13,37,Wet,Metformin 500mg,Maintenance,9
2024-09-14,2024,9,5,14,37,Wet,Metformin 500mg,Maintenance,10
2024-09-15,2024,9,6,15,37,Wet,Metformin 500mg,Maintenance,2
2024-09-16,2024,9,0,16,38,Wet,Metformin 500mg,Maintenance,8
2024-09-17,2024,9,1,17,38,Wet,Metformin 500mg,Maintenance,4
2024-09-18,2024,9,2,18,38,Wet,Metformin 500mg,Maintenance,1
2024-09-19,2024,9,3,19,38,Wet,Metformin 500mg,Maintenance,11
2024-09-20,2024,9,4,20,38,Wet,Metformin 500mg,Maintenance,3
2024-09-21,2024,9,5,21,38,Wet,Metformin 500mg,Maintenance,8
2024-09-22,2024,9,6,22,38,Wet,Metformin 500mg,Maintenance,1
2024-09-23,2024,9,0,23,39,Wet,Metformin 500mg,Maintenance,7
2024-09-24,2024,9,1,24,39,Wet,Metformin 500mg,Maintenance,7
2024-09-25,2024,9,2,25,39,Wet,Metformin 500mg,Maintenance,5
2024-09-26,2024,9,3,26,39,Wet,Metformin 500mg,Maintenance,7
2024-09-27,2024,9,4,27,39,Wet,Metformin 500mg,Maintenance,10
2024-09-28,2024,9,5,28,39,Wet,Metformin 500mg,Maintenance,4
2024-09-29,2024,9,6,29,39,Wet,Metformin 500mg,Maintenance,1
2024-09-30,2024,9,0,30,40,Wet,Metformin 500mg,Maintenance,9
2024-10-01,2024,10,1,1,40,Wet,Metformin 500mg,Maintenance,7
2024-10-02,2024,10,2,2,40,Wet,Metformin 500mg,Maintenance,4
2024-10-03,2024,10,3,3,40,Wet,Metformin 500mg,Maintenance,6
2024-10-04,2024,10,4,4,40,Wet,Metformin 500mg,Maintenance,7
2024-10-05,2024,10,5,5,40,Wet,Metformin 500mg,Maintenance,6
2024-10-07,2024,10,0,7,41,Wet,Metformin 500mg,Maintenance,3
2024-10-08,2024,10,1,8,41,Wet,Metformin 500mg,Maintenance,4
2024-10-09,2024,10,2,9,41,Wet,Metformin 500mg,Maintenance,4
2024-10-10,2024,10,3,10,41,Wet,Metformin 500mg,Maintenance,8
2024-10-11,2024,10,4,11,41,Wet,Metformin 500mg,Maintenance,3
2024-10-12,2024,10,5,12,41,Wet,Metformin 500mg,Maintenance,1
2024-10-13,2024,10,6,13,41,Wet,Metformin 500mg,Maintenance,3
2024-10-14,2024,10,0,14,42,Wet,Metformin 500mg,Maintenance,7
2024-10-15,2024,10,1,15,42,Wet,Metformin 500mg,Maintenance,10
2024-10-16,2024,10,2,16,42,Wet,Metformin 500mg,Maintenance,6
2024-10-17,2024,10,3,17,42,Wet,Metformin 500mg,Maintenance,9
2024-10-18,2024,10,4,18,42,Wet,Metformin 500mg,Maintenance,7
2024-10-19,2024,10,5,19,42,Wet,Metformin 500mg,Maintenance,4
2024-10-20,2024,10,6,20,42,Wet,Metformin 500mg,Maintenance,4
2024-10-21,2024,10,0,21,43,Wet,Metformin 500mg,Maintenance,3
2024-10-22,2024,10,1,22,43,Wet,Metformin 500mg,Maintenance,2
2024-10-23,2024,10,2,23,43,Wet,Metformin 500mg,Maintenance,4
2024-10-24,2024,10,3,24,43,Wet,Metformin 500mg,Maintenance,11
2024-10-25,2024,10,4,25,43,Wet,Metformin 500mg,Maintenance,6
2024-10-26,2024,10,5,26,43,Wet,Metformin 500mg,Maintenance,4
2024-10-27,2024,10,6,27,43,Wet,Metformin 500mg,Maintenance,1
2024-10-28,2024,10,0,28,44,Wet,Metformin 500mg,Maintenance,5
2024-10-29,2024,10,1,29,44,Wet,Metformin 500mg,Maintenance,7
2024-10-30,2024,10,2,30,44,Wet,Metformin 500mg,Maintenance,7
2024-10-31,2024,10,3,31,44,Wet,Metformin 500mg,Maintenance,10
2024-11-01,2024,11,4,1,44,Wet,Metformin 500mg,Maintenance,4
2024-11-02,2024,11,5,2,44,Wet,Metformin 500mg,Maintenance,4
2024-11-03,2024,11,6,3,44,Wet,Metformin 500mg,Maintenance,1
2024-11-04,2024,11,0,4,45,Wet,Metformin 500mg,Maintenance,2
2024-11-05,2024,11,1,5,45,Wet,Metformin 500mg,Maintenance,10
2024-11-06,2024,11,2,6,45,Wet,Metformin 500mg,Maintenance,17
2024-11-07,2024,11,3,7,45,Wet,Metformin 500mg,Maintenance,3
2024-11-08,2024,11,4,8,45,Wet,Metformin 500mg,Maintenance,8
2024-11-09,2024,11,5,9,45,Wet,Metformin 500mg,Maintenance,4
2024-11-10,2024,11,6,10,45,Wet,Metformin 500mg,Maintenance,2
2024-11-11,2024,11,0,11,46,Wet,Metformin 500mg,Maintenance,6
2024-11-12,2024,11,1,12,46,Wet,Metformin 500mg,Maintenance,7
2024-11-13,2024,11,2,13,46,Wet,Metformin 500mg,Maintenance,10
2024-11-14,2024,11,3,14,46,Wet,Metformin 500mg,Maintenance,11
2024-11-15,2024,11,4,15,46,Wet,Metformin 500mg,Maintenance,4
2024-11-16,2024,11,5,16,46,Wet,Metformin 500mg,Maintenance,3
2024-11-17,2024,11,6,17,46,Wet,Metformin 500mg,Maintenance,1
2024-11-18,2024,11,0,18,47,Wet,Metformin 500mg,Maintenance,3
2024-11-19,2024,11,1,19,47,Wet,Metformin 500mg,Maintenance,8
2024-11-20,2024,11,2,20,47,Wet,Metformin 500mg,Maintenance,2
2024-11-21,2024,11,3,21,47,Wet,Metformin 500mg,Maintenance,9
2024-11-22,2024,11,4,22,47,Wet,Metformin 500mg,Maintenance,8
2024-11-23,2024,11,5,23,47,Wet,Metformin 500mg,Maintenance,4
2024-11-24,2024,11,6,24,47,Wet,Metformin 500mg,Maintenance,1
2024-11-25,2024,11,0,25,48,Wet,Metformin 500mg,Maintenance,8
2024-11-26,2024,11,1,26,48,Wet,Metformin 500mg,Maintenance,8
2024-11-27,2024,11,2,27,48,Wet,Metformin 500mg,Maintenance,9
2024-11-28,2024,11,3,28,48,Wet,Metformin 500mg,Maintenance,6
2024-11-29,2024,11,4,29,48,Wet,Metformin 500mg,Maintenance,8
2024-11-30,2024,11,5,30,48,Wet,Metformin 500mg,Maintenance,7
2024-12-01,2024,12,6,1,48,Dry,Metformin 500mg,Maintenance,1
2024-12-02,2024,12,0,2,49,Dry,Metformin 500mg,Maintenance,6
2024-12-03,2024,12,1,3,49,Dry,Metformin 500mg,Maintenance,4
2024-12-04,2024,12,2,4,49,Dry,Metformin 500mg,Maintenance,9
2024-12-05,2024,12,3,5,49,Dry,Metformin 500mg,Maintenance,9
2024-12-06,2024,12,4,6,49,Dry,Metformin 500mg,Maintenance,8
2024-12-07,2024,12,5,7,49,Dry,Metformin 500mg,Maintenance,5
2024-12-08,2024,12,6,8,49,Dry,Metformin 500mg,Maintenance,3
2024-12-09,2024,12,0,9,50,Dry,Metformin 500mg,Maintenance,7
2024-12-10,2024,12,1,10,50,Dry,Metformin 500mg,Maintenance,7
2024-12-11,2024,12,2,11,50,Dry,Metformin 500mg,Maintenance,8
2024-12-12,2024,12,3,12,50,Dry,Metformin 500mg,Maintenance,7
2024-12-13,2024,12,4,13,50,Dry,Metformin 500mg,Maintenance,10
2024-12-14,2024,12,5,14,50,Dry,Metformin 500mg,Maintenance,5
2024-12-15,2024,12,6,15,50,Dry,Metformin 500mg,Maintenance,1
2024-12-16,2024,12,0,16,51,Dry,Metformin 500mg,Maintenance,5
2024-12-17,2024,12,1,17,51,Dry,Metformin 500mg,Maintenance,11
2024-12-18,2024,12,2,18,51,Dry,Metformin 500mg,Maintenance,11
2024-12-19,2024,12,3,19,51,Dry,Metformin 500mg,Maintenance,7
2024-12-20,2024,12,4,20,51,Dry,Metformin 500mg,Maintenance,8
2024-12-21,2024,12,5,21,51,Dry,Metformin 500mg,Maintenance,4
2024-12-23,2024,12,0,23,52,Dry,Metformin 500mg,Maintenance,14
2024-12-24,2024,12,1,24,52,Dry,Metformin 500mg,Maintenance,9
2024-12-25,2024,12,2,25,52,Dry,Metformin 500mg,Maintenance,6
2024-12-26,2024,12,3,26,52,Dry,Metformin 500mg,Maintenance,6
2024-12-27,2024,12,4,27,52,Dry,Metformin 500mg,Maintenance,12
2024-12-28,2024,12,5,28,52,Dry,Metformin 500mg,Maintenance,4
2024-12-30,2024,12,0,30,1,Dry,Metformin 500mg,Maintenance,6
2024-12-31,2024,12,1,31,1,Dry,Metformin 500mg,Maintenance,9
2025-01-01,2025,1,2,1,1,Dry,Metformin 500mg,Maintenance,5
2025-01-02,2025,1,3,2,1,Dry,Metformin 500mg,Maintenance,4
2025-01-03,2025,1,4,3,1,Dry,Metformin 500mg,Maintenance,6
2025-01-04,2025,1,5,4,1,Dry,Metformin 500mg,Maintenance,3
2025-01-05,2025,1,6,5,1,Dry,Metformin 500mg,Maintenance,1
2025-01-06,2025,1,0,6,2,Dry,Metformin 500mg,Maintenance,7
2025-01-07,2025,1,1,7,2,Dry,Metformin 500mg,Maintenance,5
2025-01-08,2025,1,2,8,2,Dry,Metformin 500mg,Maintenance,3
2025-01-09,2025,1,3,9,2,Dry,Metformin 500mg,Maintenance,8
2025-01-10,2025,1,4,10,2,Dry,Metformin 500mg,Maintenance,3
2025-01-11,2025,1,5,11,2,Dry,Metformin 500mg,Maintenance,4
2025-01-12,2025,1,6,12,2,Dry,Metformin 500mg,Maintenance,1
2025-01-13,2025,1,0,13,3,Dry,Metformin 500mg,Maintenance,4
2025-01-14,2025,1,1,14,3,Dry,Metformin 500mg,Maintenance,6
2025-01-15,2025,1,2,15,3,Dry,Metformin 500mg,Maintenance,12
2025-01-16,2025,1,3,16,3,Dry,Metformin 500mg,Maintenance,6
2025-01-17,2025,1,4,17,3,Dry,Metformin 500mg,Maintenance,6
2025-01-18,2025,1,5,18,3,Dry,Metformin 500mg,Maintenance,2
2025-01-19,2025,1,6,19,3,Dry,Metformin 500mg,Maintenance,2
2025-01-20,2025,1,0,20,4,Dry,Metformin 500mg,Maintenance,2
2025-01-21,2025,1,1,21,4,Dry,Metformin 500mg,Maintenance,6
2025-01-22,2025,1,2,22,4,Dry,Metformin 500mg,Maintenance,6
2025-01-23,2025,1,3,23,4,Dry,Metformin 500mg,Maintenance,7
2025-01-24,2025,1,4,24,4,Dry,Metformin 500mg,Maintenance,3
2025-01-25,2025,1,5,25,4,Dry,Metformin 500mg,Maintenance,5
2025-01-26,2025,1,6,26,4,Dry,Metformin 500mg,Maintenance,2
2025-01-27,2025,1,0,27,5,Dry,Metformin 500mg,Maintenance,12
2025-01-28,2025,1,1,28,5,Dry,Metformin 500mg,Maintenance,5
2025-01-29,2025,1,2,29,5,Dry,Metformin 500mg,Maintenance,5
2025-01-30,2025,1,3,30,5,Dry,Metformin 500mg,Maintenance,13
2025-01-31,2025,1,4,31,5,Dry,Metformin 500mg,Maintenance,3
2025-02-01,2025,2,5,1,5,Dry,Metformin 500mg,Maintenance,6
2025-02-02,2025,2,6,2,5,Dry,Metformin 500mg,Maintenance,4
2025-02-03,2025,2,0,3,6,Dry,Metformin 500mg,Maintenance,6
2025-02-04,2025,2,1,4,6,Dry,Metformin 500mg,Maintenance,3
2025-02-05,2025,2,2,5,6,Dry,Metformin 500mg,Maintenance,7
2025-02-06,2025,2,3,6,6,Dry,Metformin 500mg,Maintenance,2
2025-02-07,2025,2,4,7,6,Dry,Metformin 500mg,Maintenance,7
2025-02-08,2025,2,5,8,6,Dry,Metformin 500mg,Maintenance,6
2025-02-09,2025,2,6,9,6,Dry,Metformin 500mg,Maintenance,3
2025-02-10,2025,2,0,10,7,Dry,Metformin 500mg,Maintenance,11
2025-02-11,2025,2,1,11,7,Dry,Metformin 500mg,Maintenance,4
2025-02-12,2025,2,2,12,7,Dry,Metformin 500mg,Maintenance,11
2025-02-13,2025,2,3,13,7,Dry,Metformin 500mg,Maintenance,9
2025-02-14,2025,2,4,14,7,Dry,Metformin 500mg,Maintenance,7
2025-02-15,2025,2,5,15,7,Dry,Metformin 500mg,Maintenance,6
2025-02-16,2025,2,6,16,7,Dry,Metformin 500mg,Maintenance,2
2025-02-17,2025,2,0,17,8,Dry,Metformin 500mg,Maintenance,8
2025-02-18,2025,2,1,18,8,Dry,Metformin 500mg,Maintenance,10
2025-02-19,2025,2,2,19,8,Dry,Metformin 500mg,Maintenance,7
2025-02-20,2025,2,3,20,8,Dry,Metformin 500mg,Maintenance,5
2025-02-21,2025,2,4,21,8,Dry,Metformin 500mg,Maintenance,3
2025-02-22,2025,2,5,22,8,Dry,Metformin 500mg,Maintenance,6
2025-02-23,2025,2,6,23,8,Dry,Metformin 500mg,Maintenance,2
2025-02-24,2025,2,0,24,9,Dry,Metformin 500mg,Maintenance,5
2025-02-25,2025,2,1,25,9,Dry,Metformin 500mg,Maintenance,10
2025-02-26,2025,2,2,26,9,Dry,Metformin 500mg,Maintenance,1
2025-02-27,2025,2,3,27,9,Dry,Metformin 500mg,Maintenance,7
2025-02-28,2025,2,4,28,9,Dry,Metformin 500mg,Maintenance,8
2025-03-01,2025,3,5,1,9,Dry,Metformin 500mg,Maintenance,7
2025-03-02,2025,3,6,2,9,Dry,Metformin 500mg,Maintenance,3
2025-03-03,2025,3,0,3,10,Dry,Metformin 500mg,Maintenance,7
2025-03-04,2025,3,1,4,10,Dry,Metformin 500mg,Maintenance,6
2025-03-05,2025,3,2,5,10,Dry,Metformin 500mg,Maintenance,9
2025-03-06,2025,3,3,6,10,Dry,Metformin 500mg,Maintenance,7
2025-03-07,2025,3,4,7,10,Dry,Metformin 500mg,Maintenance,10
2025-03-08,2025,3,5,8,10,Dry,Metformin 500mg,Maintenance,4
2025-03-09,2025,3,6,9,10,Dry,Metformin 500mg,Maintenance,2
2025-03-10,2025,3,0,10,11,Dry,Metformin 500mg,Maintenance,3
2025-03-11,2025,3,1,11,11,Dry,Metformin 500mg,Maintenance,3
2025-03-12,2025,3,2,12,11,Dry,Metformin 500mg,Maintenance,6
2025-03-13,2025,3,3,13,11,Dry,Metformin 500mg,Maintenance,8
2025-03-14,2025,3,4,14,11,Dry,Metformin 500mg,Maintenance,8
2025-03-15,2025,3,5,15,11,Dry,Metformin 500mg,Maintenance,3
2025-03-16,2025,3,6,16,11,Dry,Metformin 500mg,Maintenance,1
2025-03-17,2025,3,0,17,12,Dry,Metformin 500mg,Maintenance,8
2025-03-18,2025,3,1,18,12,Dry,Metformin 500mg,Maintenance,7
2025-03-19,2025,3,2,19,12,Dry,Metformin 500mg,Maintenance,4
2025-03-20,2025,3,3,20,12,Dry,Metformin 500mg,Maintenance,10
2025-03-21,2025,3,4,21,12,Dry,Metformin 500mg,Maintenance,5
2025-03-22,2025,3,5,22,12,Dry,Metformin 500mg,Maintenance,3
2025-03-23,2025,3,6,23,12,Dry,Metformin 500mg,Maintenance,2
2025-03-24,2025,3,0,24,13,Dry,Metformin 500mg,Maintenance,7
2025-03-25,2025,3,1,25,13,Dry,Metformin 500mg,Maintenance,4
2025-03-26,2025,3,2,26,13,Dry,Metformin 500mg,Maintenance,13
2025-03-27,2025,3,3,27,13,Dry,Metformin 500mg,Maintenance,6
2025-03-28,2025,3,4,28,13,Dry,Metformin 500mg,Maintenance,9
2025-03-29,2025,3,5,29,13,Dry,Metformin 500mg,Maintenance,3
2025-03-30,2025,3,6,30,13,Dry,Metformin 500mg,Maintenance,1
2025-03-31,2025,3,0,31,14,Dry,Metformin 500mg,Maintenance,8
2025-04-01,2025,4,1,1,14,Dry,Metformin 500mg,Maintenance,3
